,МАРКА,t вып-обр,t под током,t продувка,ПСН гр.,чист расход C,чист расход Cr,чист расход Mn,чист расход Si,чист расход V,температура первая,температура последняя,Ar (интенс.),N2 (интенс.),эл. энергия (интенс.),произв жидкая сталь,расход газ Ar,расход газ  N2,сыпуч известь РП,сыпуч кокс пыль УСТК,сыпуч  кокс. мелочь КМ1,сыпуч  шпат плав.,ферспл CaC2,ферспл  FeV-80,ферспл  Mn5Si65Al0.5,ферспл  ферванит,эл. энергия,химсталь первый Al_1,химсталь первый C_1,химсталь первый Cr_1,химсталь первый Mn_1,химсталь первый Mo_1,химсталь первый N_1,химсталь первый Ni_1,химсталь первый P_1,химсталь первый S_1,химсталь первый Si_1,химсталь первый Ti_1,химсталь первый V_1,химсталь последний Al,химсталь последний C,химсталь последний Ca,химсталь последний Cr,химсталь последний Cu,химсталь последний Mn,химсталь последний Mo,химсталь последний N,химсталь последний Ni,химсталь последний P,химсталь последний S,химсталь последний Si,химсталь последний Ti,химсталь последний V,химшлак первый Al2O3_1,химшлак первый CaO_1,химшлак первый FeO_1,химшлак первый MgO_1,химшлак первый MnO_1,химшлак первый R_1,химшлак первый SiO2_1,химшлак последний Al2O3,химшлак последний CaO,химшлак последний FeO,химшлак последний MgO,химшлак последний MnO,химшлак последний R,химшлак последний SiO2
1804,Другие,8.0,16.1833333,43.2333333,1.53375,0.540485,0.05470800000000001,0.20749499999999999,0.11248699999999999,0.0931396,1613.0,1586.0,10.292606300000001,9.7444577,12071.678681799998,114.0,12.374,2.271,0.126,0.05,0.606,0.071,0.02,0.102539,0.09300000000000001,0.025174000000000002,3256.0,0.001,0.41,0.244,0.617,0.042,0.009000000000000001,0.075,0.009000000000000001,0.019,0.43,0.001,0.002,0.003,0.847,0.0002,0.292,0.095,0.802,0.040999999999999995,0.012,0.075,0.01,0.016,0.55,0.003,0.084,3.2,61.3,0.8,9.8,0.14,2.5,24.2,4.5,59.3,0.9,7.2,0.1,2.2,26.6
1805,Э90ХАФ,6.0,21.9833333,40.533333299999995,2.0,0.5165649999999999,0.09306,0.188972,0.08153200000000001,0.0915456,1563.0,1576.0,11.7141536,11.6580311,13938.7414708,112.0,7.035,8.75,0.052000000000000005,0.05,0.57,0.069,0.02,0.10116499999999999,0.052000000000000005,0.025174000000000002,5107.0,0.001,0.424,0.20800000000000002,0.613,0.018000000000000002,0.01,0.075,0.006999999999999999,0.02,0.452,0.001,0.002,0.003,0.84,0.0004,0.29100000000000004,0.09300000000000001,0.7929999999999999,0.018000000000000002,0.015,0.078,0.008,0.017,0.563,0.003,0.084,3.1,57.8,0.6,12.1,0.28,2.2,26.3,4.1,57.3,0.5,4.6,0.07,2.6,21.7
1818,Э76ХФ,47.0,23.95,57.3833333,2.4298382999999997,0.38955500000000004,0.133668,0.050615,0.06729500000000001,0.039276099999999994,1559.0,1604.0,7.302150999999999,12.753919450000001,12849.2693111,114.1,13.296,9.586500000000001,0.126,0.05,0.41100000000000003,0.045,0.02,0.04966,0.085,0.025174000000000002,5129.0,0.002,0.457,0.305,0.745,0.013999999999999999,0.011000000000000001,0.073,0.012,0.018000000000000002,0.495,0.002,0.003,0.004,0.7709999999999999,0.0004,0.418,0.094,0.7879999999999999,0.013000000000000001,0.013000000000000001,0.073,0.013000000000000001,0.015,0.568,0.003,0.037000000000000005,4.9,63.9,0.5,6.1,0.09,2.9,21.9,4.1,58.2,0.4,6.7,0.07,2.3,25.7
1821,Э76ХФ,41.0,23.7333333,47.5166667,3.4514589,0.395385,0.131412,0.11808699999999998,0.071739,0.038418,1539.0,1575.0,8.9399036,12.753919450000001,13462.078651700002,112.0,13.909,9.586500000000001,0.126,0.05,0.41600000000000004,0.049,0.02,0.048575,0.065,0.025174000000000002,5325.0,0.002,0.45799999999999996,0.306,0.687,0.006,0.012,0.061,0.006999999999999999,0.015,0.49,0.002,0.002,0.003,0.76,0.0001,0.419,0.07400000000000001,0.789,0.006,0.013000000000000001,0.061,0.008,0.013000000000000001,0.57,0.003,0.037000000000000005,4.7,58.7,0.4,10.3,0.16,2.7,21.8,5.5,60.3,0.8,4.5,0.07,2.6,22.9
1822,Э76ХФ,33.0,14.2,51.5666667,3.0,0.40131999999999995,0.10715999999999999,0.089972,0.10996800000000001,0.0392476,1586.0,1574.0,11.3244762,12.753919450000001,12574.6478873,112.8,19.368,9.586500000000001,0.126,0.05,0.429,0.046,0.02,0.049624,0.136,0.025174000000000002,2976.0,0.002,0.46399999999999997,0.33,0.7090000000000001,0.005,0.012,0.061,0.01,0.02,0.46299999999999997,0.002,0.002,0.003,0.7709999999999999,0.0002,0.42,0.091,0.7859999999999999,0.004,0.013999999999999999,0.061,0.011000000000000001,0.018000000000000002,0.569,0.003,0.037000000000000005,4.4,62.9,0.4,6.8,0.13,3.0,21.2,5.4,62.0,0.6,4.0,0.07,2.7,22.9
1823,Э76ХФ,34.0,16.8333333,56.7,3.0,0.389425,0.080652,0.044795999999999996,0.10738199999999999,0.038789699999999996,1557.0,1564.0,8.4356002,12.753919450000001,12403.960395999999,114.0,15.402000000000001,9.586500000000001,0.126,0.05,0.42100000000000004,0.045,0.02,0.049045,0.15,0.025174000000000002,3480.0,0.002,0.462,0.353,0.752,0.006999999999999999,0.012,0.061,0.013999999999999999,0.021,0.48100000000000004,0.002,0.002,0.003,0.768,0.0004,0.419,0.091,0.7909999999999999,0.006,0.013000000000000001,0.062,0.013999999999999999,0.015,0.563,0.002,0.035,5.5,59.1,0.4,7.4,0.1,2.7,21.5,5.7,57.5,0.8,7.9,0.12,2.3,25.3
1867,Э76ХФ,33.0,17.1666667,43.1833333,2.0,0.46048,0.093624,0.07737000000000001,0.12415699999999999,0.038789699999999996,1577.0,1578.0,8.9180239,12.753919450000001,13082.3300971,114.1,12.837,9.586500000000001,0.084,0.05,0.505,0.08199999999999999,0.02,0.049045,0.161,0.025174000000000002,3743.0,0.002,0.41100000000000003,0.341,0.7140000000000001,0.006,0.009000000000000001,0.066,0.013999999999999999,0.023,0.45299999999999996,0.002,0.003,0.003,0.768,0.0002,0.418,0.109,0.7809999999999999,0.005,0.011000000000000001,0.067,0.015,0.017,0.562,0.003,0.036000000000000004,5.0,57.1,0.8,8.9,0.18,2.6,22.0,5.6,56.2,1.0,6.7,0.08,2.5,22.4
1871,Э76ХФ,26.0,16.8833333,47.3833333,1.7142857,0.43421499999999996,0.15961199999999998,0.18888,0.14551,0.038932800000000004,1583.0,1586.0,17.675457,12.753919450000001,13472.458045399999,112.7,27.666999999999998,9.586500000000001,0.04,0.05,0.456,0.073,0.02,0.049226,0.15,0.025174000000000002,3791.0,0.001,0.434,0.282,0.618,0.008,0.01,0.059000000000000004,0.006,0.018000000000000002,0.441,0.001,0.002,0.003,0.759,0.0002,0.419,0.08800000000000001,0.7879999999999999,0.006999999999999999,0.012,0.059000000000000004,0.008,0.015,0.57,0.003,0.036000000000000004,5.4,58.1,0.4,10.1,0.15,2.6,22.3,4.2,49.8,0.7,11.3,0.13,2.4,20.4
1874,Э76ХФ,41.0,21.5166667,50.0166667,2.8109433999999998,0.389375,0.121303,0.100038,0.13708,0.03796,1558.0,1581.0,10.348790300000001,12.753919450000001,13284.5855926,111.2,17.11,9.586500000000001,0.040999999999999995,0.05,0.41100000000000003,0.06,0.02,0.047996,0.172,0.025174000000000002,4764.0,0.002,0.451,0.314,0.695,0.006,0.01,0.065,0.01,0.019,0.445,0.002,0.003,0.003,0.757,0.0003,0.41600000000000004,0.098,0.784,0.006,0.012,0.065,0.011000000000000001,0.013000000000000001,0.575,0.003,0.036000000000000004,4.6,51.1,0.7,9.2,0.13,2.5,20.2,5.0,53.4,0.6,6.7,0.07,2.5,21.0
1877,Э76ХФ,23.0,24.2333333,45.5166667,2.7917151000000002,0.172035,0.133601,0.107724,0.069016,0.037840399999999996,1571.0,1632.0,9.1796038,12.753919450000001,13558.1843191,112.6,13.902000000000001,9.586500000000001,0.049,0.05,0.14,0.111,0.02,0.047598,0.064,0.025174000000000002,5476.0,0.002,0.6579999999999999,0.303,0.701,0.006,0.006999999999999999,0.061,0.012,0.018000000000000002,0.509,0.003,0.003,0.004,0.763,0.0006,0.42,0.08900000000000001,0.797,0.005,0.01,0.061,0.012,0.011000000000000001,0.5710000000000001,0.003,0.037000000000000005,4.6,62.8,0.4,7.0,0.13,3.0,21.2,4.7,55.2,0.5,5.9,0.09,2.7,20.4
1878,Э76ХФ,29.0,25.1833333,50.3666667,2.0,0.37717,0.126334,0.07305,0.106195,0.0388755,1556.0,1610.0,12.02045,12.753919450000001,14109.3315685,114.4,20.180999999999997,9.586500000000001,0.157,0.05,0.396,0.08800000000000001,0.02,0.0489,0.135,0.025174000000000002,5922.0,0.002,0.49700000000000005,0.312,0.72,0.006,0.009000000000000001,0.07,0.012,0.018000000000000002,0.473,0.002,0.003,0.004,0.7759999999999999,0.0004,0.419,0.10400000000000001,0.784,0.005,0.01,0.071,0.013000000000000001,0.012,0.547,0.003,0.036000000000000004,5.2,59.9,0.7,12.0,0.13,2.9,20.9,5.3,56.8,0.5,7.6,0.1,2.6,21.6
1879,Э76ХФ,37.0,18.65,49.7,4.0,0.38886,0.11403599999999998,0.092436,0.11568599999999998,0.039048,1584.0,1599.0,10.0128773,12.753919450000001,14174.798927599999,112.9,16.588,9.586500000000001,0.126,0.05,0.41200000000000003,0.075,0.02,0.049117,0.142,0.025174000000000002,4406.0,0.002,0.473,0.318,0.715,0.006,0.01,0.068,0.012,0.017,0.46799999999999997,0.002,0.003,0.004,0.755,0.0004,0.41600000000000004,0.099,0.792,0.005,0.011000000000000001,0.068,0.013000000000000001,0.011000000000000001,0.573,0.003,0.037000000000000005,4.6,59.6,0.4,8.6,0.09,2.8,21.5,4.9,59.1,0.7,4.7,0.14,2.3,25.6
1880,Э76ХФ,45.0,21.8833333,47.8833333,4.0,0.406075,0.106769,0.10846800000000001,0.11913299999999999,0.0396236,1557.0,1593.0,13.148207399999999,12.753919450000001,14158.720487399998,113.4,20.986,9.586500000000001,0.053,0.05,0.434,0.044000000000000004,0.02,0.049841,0.141,0.025174000000000002,5164.0,0.002,0.474,0.326,0.7,0.008,0.009000000000000001,0.079,0.011000000000000001,0.018000000000000002,0.466,0.002,0.002,0.004,0.7709999999999999,0.0005,0.418,0.10099999999999999,0.7959999999999999,0.008,0.012,0.079,0.012,0.015,0.579,0.003,0.037000000000000005,5.2,58.5,0.4,6.1,0.1,2.9,20.4,6.7,58.8,0.5,5.9,0.07,2.7,22.2
1881,Э76ХФ,50.0,16.35,43.3333333,2.8015267,0.46223500000000006,0.106769,0.09133200000000001,0.12188800000000001,0.0396808,1581.0,1580.0,11.4251538,12.753919450000001,13500.917431200001,115.3,16.503,9.586500000000001,0.053,0.05,0.504,0.076,0.02,0.049913,0.152,0.025174000000000002,3679.0,0.002,0.431,0.32799999999999996,0.7190000000000001,0.006999999999999999,0.009000000000000001,0.07,0.013000000000000001,0.02,0.462,0.002,0.003,0.003,0.7559999999999999,0.0002,0.41600000000000004,0.10099999999999999,0.794,0.006,0.011000000000000001,0.07,0.013999999999999999,0.018000000000000002,0.5770000000000001,0.003,0.036000000000000004,4.8,62.0,0.7,5.5,0.11,2.8,21.8,6.4,59.3,0.5,4.6,0.08,2.7,21.9
1882,Э76ХФ,49.0,15.4666667,43.3333333,3.6748466,0.44788500000000003,0.12465699999999999,0.14157,0.140557,0.040572000000000004,1584.0,1589.0,11.8661538,12.753919450000001,13829.741379299998,116.2,17.14,9.586500000000001,0.126,0.05,0.48100000000000004,0.071,0.02,0.051033999999999996,0.161,0.025174000000000002,3565.0,0.002,0.429,0.312,0.6779999999999999,0.008,0.012,0.071,0.01,0.017,0.451,0.002,0.002,0.004,0.77,0.0004,0.41700000000000004,0.09699999999999999,0.797,0.006999999999999999,0.012,0.07200000000000001,0.011000000000000001,0.012,0.55,0.003,0.037000000000000005,5.1,60.0,0.3,7.0,0.11,2.7,22.0,4.8,58.6,0.3,6.2,0.09,2.2,26.1
1883,Э76ХФ,53.0,17.8833333,47.1666667,3.4502252999999996,0.45378500000000005,0.126893,0.11207400000000001,0.134319,0.0396808,1579.0,1587.0,8.605137699999998,12.753919450000001,13578.005591799998,113.4,12.934000000000001,9.586500000000001,0.126,0.05,0.489,0.08900000000000001,0.02,0.049913,0.163,0.025174000000000002,4047.0,0.002,0.415,0.31,0.7,0.006,0.009000000000000001,0.066,0.01,0.019,0.45299999999999996,0.002,0.002,0.004,0.758,0.0004,0.41700000000000004,0.092,0.7929999999999999,0.005,0.012,0.065,0.011000000000000001,0.015,0.56,0.003,0.036000000000000004,4.6,58.5,1.4,6.2,0.18,2.7,21.9,4.7,58.2,0.4,8.7,0.11,2.2,26.2
1884,Э76ХФ,59.0,18.5,46.35,3.0,0.41326999999999997,0.126334,0.087924,0.11388499999999999,0.0410037,1556.0,1583.0,10.163960000000001,12.753919450000001,14043.2432432,113.7,15.229000000000001,9.586500000000001,0.126,0.05,0.44,0.071,0.02,0.051577,0.141,0.025174000000000002,4330.0,0.002,0.452,0.312,0.7190000000000001,0.006,0.009000000000000001,0.062,0.01,0.017,0.473,0.002,0.002,0.004,0.76,0.0004,0.418,0.08800000000000001,0.799,0.005,0.011000000000000001,0.063,0.011000000000000001,0.013999999999999999,0.5589999999999999,0.003,0.038,4.4,59.2,0.4,9.2,0.12,2.7,22.0,4.7,56.7,0.8,9.9,0.11,2.3,25.2
1885,Э76ХФ,48.0,19.3666667,51.1833333,4.538247599999999,0.45114,0.120744,0.13488,0.12912200000000001,0.0406014,1576.0,1593.0,8.8755174,12.753919450000001,14232.7022375,112.8,14.652000000000001,9.586500000000001,0.095,0.05,0.486,0.05,0.02,0.051071,0.146,0.025174000000000002,4594.0,0.002,0.415,0.312,0.665,0.006,0.009000000000000001,0.064,0.008,0.025,0.45,0.001,0.002,0.003,0.7609999999999999,0.0002,0.419,0.105,0.7979999999999999,0.006,0.013000000000000001,0.064,0.009000000000000001,0.017,0.561,0.003,0.038,4.3,51.7,0.5,9.3,0.1,2.5,20.6,5.4,58.9,0.6,7.1,0.11,2.6,23.0
1886,Э76ХФ,55.0,21.15,46.6666667,3.9321017999999994,0.405225,0.111241,0.085212,0.10800499999999999,0.038761000000000004,1547.0,1594.0,13.223684200000001,12.753919450000001,13931.914893599998,114.4,20.1,9.586500000000001,0.063,0.05,0.433,0.096,0.02,0.048756,0.133,0.025174000000000002,4911.0,0.002,0.478,0.32299999999999995,0.726,0.006,0.009000000000000001,0.064,0.012,0.02,0.47200000000000003,0.002,0.003,0.004,0.763,0.0011,0.41700000000000004,0.099,0.7979999999999999,0.006,0.011000000000000001,0.065,0.013000000000000001,0.016,0.57,0.004,0.035,4.8,61.5,0.6,6.9,0.09,2.8,21.7,4.6,48.1,1.0,2.2,0.09,2.5,19.5
1887,Э76ХФ,60.0,20.3166667,42.3333333,3.3574066,0.32264,0.108446,0.048264,0.10894100000000001,0.039163300000000005,1551.0,1582.0,11.822767800000001,12.753919450000001,13646.923708000002,114.5,16.588,9.586500000000001,0.040999999999999995,0.05,0.33299999999999996,0.11699999999999999,0.02,0.049262,0.149,0.025174000000000002,4621.0,0.002,0.5329999999999999,0.326,0.753,0.006999999999999999,0.008,0.062,0.012,0.018000000000000002,0.47100000000000003,0.002,0.003,0.004,0.762,0.00041,0.41700000000000004,0.09,0.797,0.006,0.011000000000000001,0.062,0.013000000000000001,0.011000000000000001,0.561,0.003,0.036000000000000004,4.8,59.9,0.5,5.9,0.12,3.0,19.9,4.4,57.4,0.4,10.1,0.13,2.2,25.6
1888,Э76ХФ,22.0,13.983333300000002,46.8666667,3.2699229,0.47798,0.143104,0.162138,0.166141,0.040285,1626.0,1590.0,10.0411891,12.753919450000001,13456.019070299997,113.7,15.575,9.586500000000001,0.106,0.05,0.514,0.07400000000000001,0.02,0.050673,0.193,0.025174000000000002,3136.0,0.002,0.40399999999999997,0.29600000000000004,0.657,0.006,0.01,0.067,0.009000000000000001,0.025,0.426,0.001,0.002,0.003,0.753,0.0003,0.415,0.098,0.795,0.005,0.012,0.068,0.01,0.015,0.5670000000000001,0.002,0.036000000000000004,3.7,55.5,0.6,11.9,0.14,2.1,26.0,4.1,55.7,0.5,12.1,0.14,2.2,25.9
1889,Э76ХФ,26.0,16.8166667,47.8666667,3.3653123,0.449675,0.141427,0.121992,0.173683,0.0404862,1587.0,1590.0,11.166112400000001,12.753919450000001,13697.125867200002,115.9,17.72,9.586500000000001,0.126,0.05,0.48100000000000004,0.064,0.02,0.050926,0.221,0.025174000000000002,3839.0,0.002,0.429,0.303,0.6940000000000001,0.006,0.011000000000000001,0.068,0.009000000000000001,0.019,0.431,0.001,0.002,0.004,0.757,0.0006,0.418,0.099,0.7929999999999999,0.006,0.011000000000000001,0.068,0.01,0.013999999999999999,0.5710000000000001,0.003,0.035,4.5,53.1,0.8,15.7,0.17,2.4,21.9,4.5,56.6,0.4,12.8,0.13,2.2,25.4
1890,Э76ХФ,28.0,15.366666699999998,48.85,3.4858447,0.47479499999999997,0.132483,0.14014200000000002,0.16328399999999998,0.040457599999999996,1616.0,1593.0,11.2513138,12.753919450000001,13501.9522777,113.3,18.199,9.586500000000001,0.052000000000000005,0.05,0.513,0.055,0.02,0.05089,0.198,0.025174000000000002,3458.0,0.002,0.41600000000000004,0.306,0.677,0.006,0.011000000000000001,0.07,0.011000000000000001,0.021,0.43200000000000005,0.001,0.002,0.003,0.752,0.0005,0.42,0.10300000000000001,0.802,0.005,0.012,0.071,0.012,0.013000000000000001,0.5770000000000001,0.003,0.037000000000000005,4.2,49.0,0.5,13.1,0.13,2.1,23.6,4.9,50.1,0.4,12.6,0.11,2.1,24.2
1891,Э76ХФ,32.0,15.0333333,43.2,3.7495652,0.45188,0.13416,0.096795,0.14341700000000002,0.040572000000000004,1591.0,1596.0,12.279383900000001,12.753919450000001,13426.164079799997,115.2,17.273,9.586500000000001,0.063,0.05,0.486,0.039,0.02,0.051033999999999996,0.184,0.025174000000000002,3364.0,0.002,0.433,0.306,0.713,0.01,0.012,0.069,0.011000000000000001,0.019,0.449,0.001,0.002,0.004,0.7509999999999999,0.0004,0.41600000000000004,0.09300000000000001,0.789,0.01,0.012,0.068,0.011000000000000001,0.015,0.578,0.003,0.037000000000000005,5.2,58.4,0.3,9.5,0.12,2.6,22.5,4.5,53.0,0.6,10.7,0.13,2.1,24.7
1892,Э76ХФ,41.0,18.1666667,45.6666667,2.5424318,0.41156570000000003,0.098384,0.03954,0.096742,0.0416938,1560.0,1597.0,8.1985401,12.753919450000001,13382.7522936,114.5,12.48,9.586500000000001,0.055,0.05,0.43799999999999994,0.102,0.02,0.052445000000000006,0.134,0.025174000000000002,4052.0,0.002,0.461,0.335,0.7559999999999999,0.008,0.01,0.078,0.013999999999999999,0.02,0.473,0.002,0.003,0.004,0.7390000000000001,0.0003,0.41600000000000004,0.10400000000000001,0.7879999999999999,0.008,0.01,0.078,0.013999999999999999,0.012,0.564,0.003,0.036000000000000004,5.3,58.5,0.4,10.0,0.16,2.6,22.6,4.6,58.4,0.3,7.9,0.11,2.2,26.4
1893,Э76ХФ,48.0,16.4333333,42.8666667,2.9875813,0.42261499999999996,0.106769,0.086145,0.09147899999999999,0.0408884,1555.0,1587.0,8.7249611,12.753919450000001,13468.965517200002,115.4,12.467,9.586500000000001,0.126,0.05,0.46399999999999997,0.073,0.02,0.051432000000000005,0.10800000000000001,0.025174000000000002,3689.0,0.002,0.44299999999999995,0.327,0.7440000000000001,0.006,0.01,0.07200000000000001,0.012,0.021,0.473,0.002,0.003,0.003,0.768,0.0003,0.414,0.109,0.815,0.005,0.012,0.07200000000000001,0.012,0.016,0.575,0.003,0.035,5.0,58.6,0.5,9.7,0.19,2.5,23.3,5.5,58.6,0.6,6.7,0.11,2.3,25.5
1894,Э76ХФ,42.0,16.1833333,48.8333333,2.0,0.495525,0.09894299999999999,0.109653,0.15428599999999998,0.040313699999999994,1582.0,1592.0,11.2042321,12.753919450000001,12768.692070000001,115.9,18.238,9.586500000000001,0.35100000000000003,0.05,0.546,0.069,0.02,0.050709,0.193,0.025174000000000002,3444.0,0.001,0.401,0.33399999999999996,0.691,0.009000000000000001,0.009000000000000001,0.079,0.016,0.022000000000000002,0.39899999999999997,0.001,0.002,0.003,0.78,0.0002,0.415,0.111,0.785,0.008,0.011000000000000001,0.079,0.016,0.011000000000000001,0.574,0.002,0.036000000000000004,4.3,51.9,0.7,14.0,0.28,2.1,24.5,4.6,51.6,0.8,15.2,0.13,2.1,25.2
1895,Э76ХФ,51.0,16.35,41.216666700000005,3.0488372000000004,0.38871,0.13639600000000002,0.057386,0.094325,0.03846,1549.0,1581.0,7.799513799999999,12.753919450000001,13478.8990826,111.2,10.694,9.586500000000001,0.126,0.05,0.409,0.071,0.02,0.048394,0.121,0.025174000000000002,3673.0,0.002,0.449,0.29600000000000004,0.7390000000000001,0.008,0.009000000000000001,0.073,0.009000000000000001,0.018000000000000002,0.475,0.002,0.003,0.003,0.758,0.0003,0.415,0.11699999999999999,0.789,0.006999999999999999,0.01,0.073,0.01,0.016,0.563,0.003,0.037000000000000005,3.7,54.2,0.3,11.2,0.19,2.2,24.6,5.0,50.9,0.9,4.0,0.09,2.4,21.3
1897,Э90ХАФ,54.0,20.8833333,43.033333299999995,2.9430139,0.54064,0.098384,0.10323099999999999,0.110365,0.09221599999999999,1557.0,1626.0,12.6224784,15.0302671,13543.8148444,112.7,7.3,12.663,0.096,0.05,0.602,0.035,0.02,0.101273,0.128,0.025174000000000002,4714.0,0.002,0.43,0.201,0.72,0.006,0.008,0.067,0.01,0.017,0.449,0.002,0.002,0.004,0.853,0.0005,0.28800000000000003,0.10800000000000001,0.812,0.004,0.016,0.068,0.012,0.01,0.555,0.003,0.084,6.2,57.9,0.3,8.9,0.16,2.6,22.6,6.7,58.6,0.6,5.1,0.08,2.3,25.2
1898,Э90ХАФ,55.0,32.5166667,54.6666667,2.8397371,0.452715,0.06428500000000001,0.024077,0.10985,0.09123560000000001,1498.0,1606.0,10.1454545,14.920395999999998,13204.3054844,113.6,9.92,12.558,0.057999999999999996,0.21600000000000003,0.368,0.086,0.02,0.101563,0.157,0.025174000000000002,7156.0,0.002,0.516,0.23199999999999998,0.785,0.006,0.008,0.055,0.013999999999999999,0.019,0.465,0.002,0.003,0.004,0.89,0.0003,0.289,0.08800000000000001,0.807,0.004,0.017,0.055,0.016,0.013000000000000001,0.528,0.003,0.083,5.7,57.6,0.6,15.6,0.22,2.8,20.9,4.4,56.2,0.4,12.6,0.14,2.2,26.0
1899,Э90ХАФ,68.0,21.283333300000002,45.3666667,3.465625,0.541215,0.09111699999999999,0.105108,0.10554000000000001,0.0927359,1546.0,1583.0,9.1057541,9.688930599999999,13878.4651527,113.4,8.352,5.7379999999999995,0.12300000000000001,0.05,0.604,0.063,0.02,0.102105,0.12,0.025174000000000002,4923.0,0.002,0.43700000000000006,0.21100000000000002,0.711,0.006999999999999999,0.011000000000000001,0.07200000000000001,0.01,0.019,0.45299999999999996,0.001,0.002,0.004,0.871,0.0003,0.289,0.10300000000000001,0.8009999999999999,0.006,0.016,0.07200000000000001,0.011000000000000001,0.013999999999999999,0.545,0.003,0.083,4.9,49.5,0.5,7.9,0.14,2.5,19.5,6.3,56.0,0.4,8.9,0.09,2.3,24.3
1900,Э90ХАФ,71.0,19.3666667,43.85,3.6481013,0.569495,0.070993,0.123896,0.1208,0.0926682,1529.0,1580.0,13.1172867,12.3571429,14031.325301199999,114.8,9.991,8.65,0.113,0.05,0.642,0.048,0.02,0.102828,0.136,0.025174000000000002,4529.0,0.002,0.423,0.22899999999999998,0.7,0.008,0.012,0.073,0.013000000000000001,0.021,0.424,0.001,0.002,0.004,0.875,0.0002,0.29,0.113,0.809,0.006,0.017,0.073,0.013999999999999999,0.013000000000000001,0.532,0.003,0.083,4.4,54.8,0.4,12.2,0.18,2.2,24.7,4.4,54.9,0.8,8.2,0.1,2.1,26.2
1901,Э90ХАФ,71.0,16.3,43.0,3.8072187000000004,0.566025,0.057576999999999996,0.04964,0.10232000000000001,0.08983189999999999,1543.0,1575.0,12.5112329,11.6507623,13980.368098199999,112.1,10.148,7.2170000000000005,0.069,0.05,0.643,0.106,0.02,0.100007,0.136,0.025174000000000002,3798.0,0.002,0.369,0.23800000000000002,0.747,0.005,0.01,0.062,0.012,0.024,0.434,0.001,0.002,0.003,0.85,0.0002,0.29,0.08800000000000001,0.792,0.003,0.016,0.062,0.013999999999999999,0.017,0.5379999999999999,0.003,0.08199999999999999,4.3,45.0,0.7,8.1,0.21,2.2,20.9,5.4,59.1,0.7,4.3,0.09,2.4,25.1
1902,Э90ХАФ,62.0,13.666666699999999,45.3666667,3.9278351000000002,0.556825,0.089999,0.133192,0.123775,0.09263939999999998,1552.0,1574.0,20.8663456,23.016588100000003,14566.8292683,113.6,19.255,13.567,0.126,0.113,0.568,0.135,0.02,0.10290099999999999,0.13699999999999998,0.025174000000000002,3318.0,0.002,0.409,0.21100000000000002,0.696,0.005,0.011000000000000001,0.066,0.008,0.028999999999999998,0.428,0.001,0.002,0.004,0.857,0.0002,0.28800000000000003,0.105,0.8059999999999999,0.004,0.017,0.067,0.009000000000000001,0.011000000000000001,0.536,0.003,0.08199999999999999,4.7,58.1,0.7,6.9,0.16,2.6,22.4,5.0,57.6,0.3,4.6,0.08,2.4,24.1
1903,Э90ХАФ,68.0,20.533333300000002,42.35,3.495228,0.510845,0.066521,0.081889,0.0991,0.0930706,1513.0,1573.0,14.558048800000002,12.2216142,13950.0,114.4,11.606,7.445,0.126,0.109,0.521,0.08199999999999999,0.02,0.103118,0.11900000000000001,0.025174000000000002,4774.0,0.002,0.462,0.23199999999999998,0.735,0.008,0.009000000000000001,0.067,0.009000000000000001,0.021,0.451,0.002,0.002,0.003,0.8640000000000001,0.0002,0.289,0.09,0.8059999999999999,0.006,0.015,0.067,0.01,0.013999999999999999,0.539,0.003,0.084,5.5,60.6,0.2,7.1,0.12,2.9,21.0,7.6,57.5,0.9,5.2,0.09,2.7,21.4
1904,Э90ХАФ,71.0,19.15,43.4166667,2.6194316000000004,0.5307,0.065962,0.071113,0.08847999999999999,0.0928733,1544.0,1577.0,9.2135211,11.161077800000001,13043.3420366,115.0,8.177,6.212999999999999,0.126,0.05,0.597,0.092,0.02,0.103262,0.107,0.025174000000000002,4163.0,0.002,0.45899999999999996,0.231,0.738,0.009000000000000001,0.01,0.065,0.011000000000000001,0.022000000000000002,0.46,0.002,0.003,0.004,0.847,0.0003,0.287,0.099,0.8009999999999999,0.006999999999999999,0.015,0.065,0.012,0.017,0.546,0.003,0.084,6.7,58.0,0.7,7.7,0.12,2.6,22.0,6.5,52.4,0.6,5.8,0.08,2.4,21.6
