,ПСН гр.,чист расход C,чист расход Cr,чист расход Mn,чист расход Si,чист расход V,температура первая,температура последняя,Ar (интенс.),N2 (интенс.),эл. энергия (интенс.),произв жидкая сталь,произв количество обработок,произв  количество плавок,произв количество плавок (цел),расход газ Ar,расход газ  N2,расход C пров.,сыпуч известь РП,сыпуч кварцит,сыпуч кокс пыль УСТК,сыпуч  кокс. мелочь (сух.),сыпуч  кокс. мелочь КМ1,сыпуч  шпат плав.,ферспл CaC2
182,3.0,0.5645399999999999,0.08593200000000001,0.176782,0.11792799999999999,0.0957765,1598.0,1598.0,11.9319588,10.1645545,13504.879938,116.4,1.0,1.0,1.0,3.858,11.853,,0.10300000000000001,,0.066,,0.617,0.046,0.02
183,3.5135457999999997,0.46652,0.025668,0.077162,0.092936,0.0933609,1558.0,1595.0,14.113705599999998,11.926607800000001,13885.3211009,113.0,1.0,1.0,1.0,2.3169999999999997,15.763,,,,0.05,,0.525,0.055999999999999994,0.02
184,3.4810178999999994,0.35673,0.017856,0.074573,0.06489500000000001,0.0927951,1591.0,1595.0,11.443559,9.9651064,13475.446848500002,114.4,1.0,1.0,1.0,11.647,3.903,,,,0.05,,0.391,0.059000000000000004,0.02
185,2.7875579,0.522215,0.051894,0.176063,0.114476,0.09578560000000001,1593.0,1587.0,16.5974763,13.652297299999999,12445.3125,116.0,1.0,1.0,1.0,2.923,20.304000000000002,,0.107,,0.05,,0.585,0.034,0.02
186,2.4974399,0.549145,0.10769400000000001,0.22157600000000002,0.132938,0.09438300000000001,1600.0,1593.0,16.65,13.8425548,12689.0459364,114.2,1.0,1.0,1.0,0.74,20.71,,0.15,,0.05,,0.606,0.028999999999999998,0.02
187,2.3596041000000003,0.5634,0.040175999999999996,0.12567799999999998,0.104423,0.0954903,1571.0,1579.0,11.558793099999999,15.135806200000001,12497.0185334,116.4,2.0,1.0,1.0,7.449,11.107999999999999,,0.051,,0.05,,0.64,0.051,0.02
188,3.0,0.525745,0.056358000000000005,0.137723,0.10385599999999999,0.093317,1583.0,1582.0,15.337620600000001,13.400854,13228.3636364,113.9,1.0,1.0,1.0,2.65,17.436,,0.08,,0.05,,0.59,0.048,0.02
189,,0.50877,0.082584,0.16691,0.12950599999999998,0.094427,1613.0,1574.0,17.8823604,19.493868600000003,12193.755575399999,115.4,1.0,1.0,1.0,15.657,14.837,,0.285,,0.05,,0.563,0.057999999999999996,0.02
190,,0.564105,0.09541799999999999,0.21623499999999998,0.132475,0.094671,1600.0,1581.0,13.335831400000002,10.086729,12418.0943215,115.1,1.0,1.0,1.0,14.235999999999999,2.998,,0.18600000000000003,,0.05,,0.627,0.057999999999999996,0.02
191,,0.5481550000000001,0.09541799999999999,0.204172,0.114804,0.0934382,1560.0,1576.0,16.2816,16.2957256,12453.2188841,113.3,1.0,1.0,1.0,6.784,18.215,,,,0.05,,0.608,0.037000000000000005,0.02
192,2.0,0.552495,0.10880999999999999,0.22738000000000003,0.151922,0.0949971,1573.0,1588.0,14.6005525,7.909987400000001,12430.7462687,114.4,1.0,1.0,1.0,17.618,1.7380000000000002,,0.247,,0.05,,0.61,0.028999999999999998,0.02
193,,0.571815,0.09653400000000001,0.205148,0.15475899999999998,0.09464460000000001,1566.0,1573.0,18.494886800000003,24.581874499999998,12530.9815951,114.6,1.0,1.0,1.0,6.129,26.445999999999998,,0.213,,0.05,,0.637,0.038,0.02
194,,0.578,0.09486,0.257304,0.168607,0.09599930000000001,1594.0,1572.0,15.8513195,19.8444183,12593.814433,116.7,1.0,1.0,1.0,15.684000000000001,9.382,,0.152,,0.05,,0.643,,0.02
195,3.0351487,0.54762,0.095976,0.24253200000000003,0.12776500000000002,0.09661510000000001,1556.0,1582.0,15.868600299999999,17.4637168,13628.760087999999,116.5,1.0,1.0,1.0,20.973000000000003,6.577999999999999,,,,0.7509999999999999,,,0.034,0.02
196,2.9082803,0.534085,0.06417,0.1907,0.100329,0.0938077,1539.0,1582.0,18.7570175,14.7317647,13362.880886399998,114.1,1.0,1.0,1.0,21.383000000000003,6.261,,0.10099999999999999,,0.05,,0.597,0.077,0.02
197,2.0,0.556275,0.044081999999999996,0.188972,0.136996,0.0955837,1519.0,1576.0,13.802614800000002,8.1898659,14716.175653100001,116.6,1.0,1.0,1.0,22.874000000000002,3.053,,0.47200000000000003,,0.777,,,0.114,0.02
198,3.2643381000000002,0.386935,0.074214,0.139824,0.138881,0.0925846,1544.0,1579.0,18.0137255,26.996531800000003,13457.364341100001,114.9,1.0,1.0,1.0,9.187000000000001,27.244,,,,0.106,,0.36700000000000005,0.096,0.02
199,4.499,0.5025649999999999,0.102948,0.1901,0.12947,0.0898307,1560.0,1623.0,14.540943400000002,16.7171393,14402.2429907,110.0,1.0,1.0,1.0,17.125999999999998,3.766,,0.11800000000000001,,0.05,,0.551,0.037000000000000005,0.02
200,2.7698335,0.580885,0.10208400000000001,0.20764000000000002,0.17622000000000002,0.0962392,1576.0,1588.0,16.4938243,18.614520300000002,13991.563636399998,116.7,1.0,1.0,1.0,15.802,11.965,,0.235,,0.799,,,0.038,0.02
201,3.4760976,0.5684600000000001,0.085728,0.21340399999999998,0.170518,0.0964684,1535.0,1587.0,15.1268886,8.8941176,14315.1943463,117.3,1.0,1.0,1.0,21.081,2.226,,0.32199999999999995,,0.19899999999999998,,0.506,0.039,0.02
202,3.0,0.60647,0.13761600000000002,0.22175599999999998,0.190207,0.0959919,1553.0,1593.0,11.265949800000001,7.218,14484.3151171,116.2,1.0,1.0,1.0,15.716,0.802,,0.057999999999999996,,0.39799999999999996,,0.371,0.035,0.02
203,2.8659612,0.718925,0.07614,0.14106400000000002,0.13594,0.09791219999999999,1532.0,1573.0,15.302439000000001,16.5489579,14176.908023500002,118.2,1.0,1.0,1.0,3.137,23.38,,0.102,,0.05,,0.825,0.04,0.02
204,,0.69822,,,,,1549.0,1547.0,11.270726,,12757.377049200002,106.4,1.0,1.0,1.0,16.042,,,0.214,,,,0.862,0.048,
205,3.799375,0.562305,0.278052,0.25566,0.396675,,1579.0,1632.0,17.8554613,,14051.5618126,116.20000000000002,1.0,1.0,1.0,39.778,,,0.284,,0.05,,0.59,0.055999999999999994,0.02
206,3.3469832999999998,0.753815,0.31301999999999996,0.199015,0.337452,,1623.0,1607.0,16.5267738,,13481.0355208,109.8,1.0,1.0,1.0,33.126999999999995,,,0.483,,0.05,,0.8220000000000001,0.027000000000000003,0.02
207,3.3499440000000003,0.18701500000000001,0.043427999999999994,0.015780000000000002,0.08734700000000001,,1574.0,1619.0,9.689507800000001,,13196.6101695,110.2,1.0,1.0,1.0,14.109000000000002,,,0.091,,0.02,,0.205,0.023,
208,4.0,0.156075,0.071628,0.03945,0.060776,,1576.0,1613.0,10.979856100000001,,13286.1538462,116.6,1.0,1.0,1.0,15.262,,,,,0.03,,0.152,0.073,
209,3.6915663,0.13610999999999998,0.128592,0.033255,0.076791,,1566.0,1593.0,10.249380300000002,,13842.360379299998,115.3,1.0,1.0,1.0,11.485,,,,,0.03,,0.11699999999999999,0.05,
210,3.3905997,0.653015,0.153972,0.039495,0.177353,,1597.0,1596.0,11.4983909,,13501.426307400001,115.3,1.0,1.0,1.0,17.666,,,0.214,,0.05,,0.733,0.048,0.02
211,2.4327411,0.63089,0.100392,0.13535999999999998,0.122814,,1586.0,1591.0,12.454332,,13092.589875299998,110.9,1.0,1.0,1.0,21.802,,,,,0.05,,0.7120000000000001,0.066,0.02
212,3.7783550000000004,0.617975,0.08290800000000001,0.115905,0.075563,,1588.0,1599.0,12.0487224,,13784.2880524,107.9,1.0,1.0,1.0,19.124000000000002,,,,,0.05,,0.7,0.10400000000000001,0.02
213,3.9288775,0.563945,0.133668,0.193245,0.214954,,1596.0,1593.0,13.953436300000002,,14357.396449700002,115.6,1.0,1.0,1.0,22.840999999999998,,,0.28600000000000003,,0.079,,0.596,0.09699999999999999,0.05
214,3.4885496,0.509745,0.10208400000000001,0.145335,0.157247,,1555.0,1593.0,6.1736842,,13927.194860799998,114.9,1.0,1.0,1.0,8.993,,,0.242,,0.46399999999999997,,0.204,0.095,0.02
215,3.1065292,0.47301499999999996,0.12125999999999999,0.12186,0.135027,,1580.0,1593.0,11.318576199999999,,13603.672788,113.5,1.0,1.0,1.0,16.959,,,0.223,,0.133,,0.442,0.10300000000000001,0.02
216,3.2194745,0.532205,0.675108,0.115335,0.136632,,1614.0,1613.0,16.5975499,,13786.56,109.2,1.0,1.0,1.0,26.344,,,0.192,,0.05,,0.484,0.10099999999999999,0.02
217,2.8434274,0.53965,0.14438399999999998,0.174465,0.225831,,1606.0,1586.0,11.8039817,,10685.054347799998,111.9,1.0,1.0,1.0,20.093,,,0.242,,,,0.633,0.048,0.05
218,3.1372654,0.48799,0.104904,0.134415,0.138855,,1577.0,1598.0,13.7325301,,13861.276595700001,115.7,1.0,1.0,1.0,22.796,,,0.128,,0.16199999999999998,,0.43799999999999994,0.08,0.02
219,3.1594903,0.51041,0.131976,0.162075,0.257861,,1592.0,1611.0,11.1479651,,13214.007782100001,116.1,1.0,1.0,1.0,17.044,,,0.057999999999999996,,0.12,,0.496,0.055999999999999994,0.02
220,3.216129,0.48963999999999996,0.13761600000000002,0.15186,0.241601,,1580.0,1584.0,11.3553618,,13524.495171200002,115.9,1.0,1.0,1.0,15.56,,,0.062,,0.115,,0.474,0.054000000000000006,0.02
221,3.5735294,0.623445,0.052452,0.13587,0.087778,0.0883293,1601.0,1621.0,8.0734317,8.1743478,13791.304347799998,108.1,1.0,1.0,1.0,9.724,2.089,,,,0.126,,0.6459999999999999,0.081,0.02
222,2.9467263,0.55362,0.075576,0.165135,0.104951,0.0942295,1574.0,1605.0,11.3131129,9.6483538,13563.905325400001,113.1,1.0,1.0,1.0,11.024000000000001,5.454,,0.055999999999999994,,0.12300000000000001,,0.557,0.048,0.02
223,2.6673182,0.5440441,0.090804,0.18453,0.149582,0.09723430000000001,1561.0,1603.0,10.9023227,11.6775225,13114.674735200002,116.9,1.0,1.0,1.0,9.908999999999999,6.494,0.032178,0.125,,0.05,,0.5670000000000001,,0.02
224,2.4011156000000002,0.54564,0.099264,0.16078499999999998,0.11557200000000001,0.0965802,1563.0,1587.0,7.9326409,7.641931,13193.0935252,117.5,1.0,1.0,1.0,8.911,3.0780000000000003,,0.11900000000000001,,0.05,,0.606,0.073,0.02
225,,0.538185,0.08177999999999999,0.162105,0.115906,0.0965212,1573.0,1592.0,11.581937400000001,13.4592,13699.1922456,117.2,1.0,1.0,1.0,12.753,5.608,,,,0.05,,0.6,,0.02
226,3.0,0.47839,0.04512,0.00117,0.051089999999999997,0.09119400000000001,1590.0,1585.0,10.1564909,10.3183758,12794.594594600001,112.0,1.0,1.0,1.0,11.127,5.506,,0.051,,0.05,,0.539,0.113,0.02
227,3.3291806000000004,0.50185,0.103776,0.109455,0.080443,0.0933631,1564.0,1595.0,9.0367347,7.8344595,12924.2384106,113.2,1.0,1.0,1.0,7.995,3.865,,,,0.05,,0.5529999999999999,0.055,0.02
228,3.0,0.502955,0.050196,0.09199500000000001,0.091654,0.09277460000000001,1589.0,1587.0,8.648802900000002,10.2337079,13029.1021672,113.5,1.0,1.0,1.0,9.432,4.553999999999999,,,,0.05,,0.565,0.06,0.02
229,2.7832924,0.5289688,0.10152,0.16708499999999998,0.132795,0.0965971,1549.0,1589.0,9.518529,10.7155022,13391.7675545,116.1,1.0,1.0,1.0,11.216,5.452999999999999,0.030504000000000003,0.126,,0.05,,0.5489999999999999,0.035,0.02
230,3.0332248,0.58392,0.093624,0.166785,0.177001,0.0966506,1573.0,1585.0,11.0507925,,13381.9960861,117.6,1.0,1.0,1.0,16.656,,,0.218,,0.13,,0.585,0.048,0.02
231,3.0,0.48923999999999995,0.048504000000000005,0.07521,0.075034,0.08869450000000001,1584.0,1581.0,12.0575342,10.6623184,13652.4361949,107.9,1.0,1.0,1.0,4.89,9.99,,0.059000000000000004,,0.05,,0.5489999999999999,0.035,0.02
232,2.9441581,0.56658,0.083472,0.18309,0.17266099999999998,0.0948571,1579.0,1581.0,16.5755142,12.9163336,13334.0599455,114.9,1.0,1.0,1.0,9.402000000000001,10.412,,0.247,,0.05,,0.634,0.035,0.02
233,3.0,0.51193,0.064296,0.13183499999999998,0.140807,0.0959592,1571.0,1571.0,16.9863158,12.5793872,13604.7272727,117.1,1.0,1.0,1.0,8.965,11.29,,0.165,,0.05,,0.5720000000000001,0.046,0.02
234,,,,,,,,,,,,,,,,,,,,,,,,,
235,2.5384615000000004,0.58277,0.074448,0.14765999999999999,0.17281300000000002,0.0965873,1581.0,1572.0,20.3546853,19.9398274,13370.9618875,117.0,1.0,1.0,1.0,24.256,13.475999999999999,,0.253,,0.05,,0.657,,0.02
236,3.7642446000000005,0.53747,0.041736,0.07041,0.094658,0.09114839999999999,1557.0,1584.0,12.3431591,9.2941176,14148.8372093,111.5,1.0,1.0,1.0,11.677999999999999,3.95,,0.121,,0.05,,0.61,0.048,0.02
237,3.3460925,0.45682,0.031584,0.025830000000000002,0.096402,0.0942536,1548.0,1580.0,13.8603394,11.029245300000001,13670.5701079,116.2,1.0,1.0,1.0,12.251,7.794,,,,0.05,,0.514,0.057999999999999996,0.02
238,3.0,0.5127550000000001,0.049068,0.07413,0.11383299999999999,0.0951197,1551.0,1574.0,11.9913767,10.9096224,14464.2335766,115.8,1.0,1.0,1.0,8.807,9.952,,0.038,,0.05,,0.578,0.073,0.02
239,2.8499127,0.57127,0.053015999999999994,0.05118,0.085885,0.0950637,1581.0,1585.0,7.018818400000001,6.0315789,14267.9785331,115.8,1.0,1.0,1.0,10.692,0.573,,,,0.18,,0.5379999999999999,0.073,0.02
240,3.2859002,0.45118500000000006,0.133668,0.17883,0.187212,0.0406201,1612.0,1638.0,10.7737949,,13683.726279499999,113.5,1.0,1.0,1.0,18.500999999999998,,,0.17300000000000001,,0.14300000000000002,,0.402,0.039,0.02
241,4.315771499999999,0.47813,0.12746400000000002,0.178725,0.182627,0.0422809,1534.0,1597.0,12.415776900000001,,14407.667731600002,117.4,1.0,1.0,1.0,20.285999999999998,,,0.11599999999999999,,0.648,,,0.036000000000000004,0.02
242,3.5941284,0.48981499999999994,0.14043599999999998,0.173985,0.204871,0.040820499999999996,1550.0,1606.0,20.0514944,,13836.823104700003,115.3,1.0,1.0,1.0,30.935,,,0.10400000000000001,,0.05,,0.529,0.037000000000000005,0.02
243,3.3972286,0.512975,0.10998,0.14485499999999998,0.16494,0.041995,1566.0,1609.0,15.2860552,,13157.426337899999,117.5,1.0,1.0,1.0,23.842,,,0.11199999999999999,,0.703,,,0.037000000000000005,0.02
244,3.8202193999999996,0.468895,0.090804,0.104805,0.192576,0.0422524,1558.0,1617.0,13.7617119,,13891.0420475,116.6,1.0,1.0,1.0,20.008,,,0.284,,0.05,,0.515,0.038,0.02
245,2.7266928,0.46733,0.11505599999999999,0.199215,0.189114,0.0422524,1565.0,1592.0,18.5951557,,12903.287671200002,117.3,1.0,1.0,1.0,26.87,,,0.156,,0.05,,0.505,0.037000000000000005,0.02
246,,0.47756000000000004,0.0846,0.099705,0.141794,0.041736800000000004,1567.0,1588.0,14.6556468,,11945.1384417,116.9,1.0,1.0,1.0,23.791,,,0.095,,0.05,,0.527,0.036000000000000004,0.02
247,,0.49708,0.120696,0.19164,0.23082800000000003,0.0416798,1583.0,1596.0,19.740800600000004,,12351.6778523,116.8,1.0,1.0,1.0,29.178,,,0.285,,0.05,,0.541,0.036000000000000004,0.02
248,,0.397755,0.134796,0.184185,0.191823,0.040849,1568.0,1585.0,14.385392800000002,,12470.9897611,116.2,1.0,1.0,1.0,21.666,,,0.222,,0.05,,0.41600000000000004,0.036000000000000004,0.02
249,2.8891720000000003,0.46416,0.102648,0.15621,0.173674,0.0422809,1568.0,1602.0,15.0230548,,13765.789473700002,117.6,1.0,1.0,1.0,26.065,,,,,0.050000100000000006,,0.505,0.068,0.02
250,2.529202,0.4822,0.113928,0.1611,0.186633,0.042722199999999995,1593.0,1603.0,14.5164087,,13159.708029200001,117.7,1.0,1.0,1.0,23.444000000000003,,,0.11599999999999999,,0.05,,0.525,0.038,0.02
251,3.3271028,0.476995,0.105468,0.16323,0.107725,0.0409685,1579.0,1608.0,11.547519300000001,,13992.9515419,113.4,1.0,1.0,1.0,17.456,,,,,0.05,,0.52,,0.02
252,,0.4413,0.099264,0.19389,0.185813,0.043761699999999994,1590.0,1603.0,11.846657400000002,,13309.1729323,120.1,1.0,1.0,1.0,18.902,,,0.111,,0.05,,0.47600000000000003,0.027999999999999997,0.02
253,,0.440885,0.08290800000000001,0.128055,0.176318,0.0403644,1596.0,1596.0,7.2872105,,13403.203661299998,116.1,1.0,1.0,1.0,11.364,,,0.055,,0.05,,0.48100000000000004,0.084,0.02
254,,0.455875,0.108852,0.173295,0.20339400000000002,0.0416889,1602.0,1590.0,13.1463733,,13477.5903614,117.4,1.0,1.0,1.0,21.246,,,0.222,,0.05,,0.493,0.037000000000000005,0.02
255,3.6300475,0.351645,0.0705,0.10377,0.118728,0.0416889,1568.0,1603.0,12.2409091,,13926.1384903,117.8,1.0,1.0,1.0,18.851,,,0.048,,0.05,,0.374,0.038,0.02
256,,0.485455,0.071628,0.13095,0.159468,0.040104900000000006,1605.0,1600.0,10.449373800000002,,13212.6792453,116.5,1.0,1.0,1.0,17.613,,,0.046,,0.05,,0.5379999999999999,0.066,0.02
257,,0.349195,0.058092,0.085845,0.16694,0.041832999999999995,1600.0,1597.0,11.336506300000002,,13731.386861300001,119.4,1.0,1.0,1.0,18.658,,,0.083,,0.05,,0.374,0.062,0.02
258,,0.458475,0.090804,0.134745,0.181918,0.041774900000000004,1581.0,1601.0,8.642654400000001,,13536.734693900002,117.6,1.0,1.0,1.0,13.024000000000001,,,,,0.05,,0.501,0.038,0.02
259,3.9166309999999998,0.41825,0.05865599999999999,0.088215,0.098512,0.0414581,1599.0,1597.0,11.1979518,,14670.0587084,117.3,1.0,1.0,1.0,20.654,,,0.083,,0.05,,0.45899999999999996,0.094,0.02
260,3.8078324,0.42835,0.075576,0.09666,0.094788,0.039586699999999996,1624.0,1639.0,9.714542100000001,,14289.8188632,111.9,1.0,1.0,1.0,17.442999999999998,,,0.106,,0.05,,0.46799999999999997,0.031,0.02
261,3.5410345999999997,0.48654,0.08685599999999999,0.116475,0.100453,0.0402203,1537.0,1609.0,10.243940199999999,,13418.352450499999,114.4,1.0,1.0,1.0,22.07,,,,,0.05,,0.537,0.04,0.02
262,3.6721543,0.43465,0.11167200000000001,0.12553499999999998,0.12358399999999999,0.0419763,1548.0,1591.0,10.8039445,,13583.934649399998,117.9,1.0,1.0,1.0,16.434,,,0.07400000000000001,,0.05,,0.46799999999999997,0.039,0.02
263,3.3013845,0.502195,0.125772,0.23620500000000003,0.199776,0.0425526,1580.0,1599.0,7.7538969,,13657.0264766,118.1,1.0,1.0,1.0,11.745,,,0.057,,0.185,,0.428,0.06,0.02
264,,,,,,,,,,,,,,,,,,,,,,,,,
265,2.0,0.510095,0.0987,0.16776,0.16227,0.04154480000000001,1571.0,1592.0,9.4462406,,13483.7884951,116.3,1.0,1.0,1.0,25.127,,,0.12,,0.05,,0.562,0.047,0.02
266,4.404536900000001,0.46773000000000003,0.081216,0.11268,0.13530899999999998,0.0405371,1561.0,1595.0,10.7109616,,13954.609929100001,116.7,1.0,1.0,1.0,15.037,,,0.10400000000000001,,0.05,,0.515,0.037000000000000005,0.02
267,3.0,0.397495,0.051324,0.054675,0.095235,0.0392412,1559.0,1602.0,16.186611600000003,,13351.260504200001,111.0,1.0,1.0,1.0,10.880999999999998,,,0.11900000000000001,,0.05,,0.436,0.049,0.02
268,3.7705382000000007,0.47403,0.104904,0.176085,0.153306,0.0422071,1574.0,1593.0,8.8847896,,11791.7076599,117.1,1.0,1.0,1.0,13.727,,,0.015,,0.05,,0.516,0.03,0.02
269,4.11,0.45503000000000005,0.014663999999999998,0.05037,0.07916799999999999,0.039155199999999994,1545.0,1594.0,7.8299092,,14094.085656000001,110.8,1.0,1.0,1.0,10.777000000000001,,,0.184,,0.05,,0.514,0.042,0.02
270,2.9446114,0.44573500000000005,0.108852,0.15853499999999998,0.16058699999999998,0.042177099999999995,1578.0,1595.0,11.5336493,,13279.0419162,117.8,1.0,1.0,1.0,16.224,,,0.066,,0.05,,0.48100000000000004,0.03,0.02
271,3.9115044,0.46592,0.07219199999999999,0.12455999999999999,0.13831500000000002,0.0412682,1572.0,1592.0,9.0845925,,13911.1926606,116.4,1.0,1.0,1.0,12.725999999999999,,,0.057999999999999996,,0.05,,0.514,0.034,0.02
272,2.258111,0.37543499999999996,0.07614,0.058664999999999995,0.09754700000000001,0.0381954,1562.0,1596.0,11.1479399,,13168.1855841,109.4,1.0,1.0,1.0,16.084,,,0.059000000000000004,,0.05,,0.40399999999999997,0.045,0.02
273,4.1450831,0.45255,,0.067815,0.067302,0.0396889,1552.0,1596.0,15.9871654,,13761.250849799999,112.6,1.0,1.0,1.0,25.051,,,0.201,,0.05,,0.513,0.061,0.02
274,3.4823605000000004,0.37954,0.032712,0.062265,0.082829,0.0371036,1551.0,1601.0,10.2037325,,13605.022156600002,106.0,1.0,1.0,1.0,14.579999999999998,,,0.14200000000000002,,0.05,,0.417,0.035,0.02
275,,0.40856,0.077832,0.101505,0.134435,0.0413539,1565.0,1587.0,17.048951000000002,,12020.9476309,117.3,1.0,1.0,1.0,24.38,,,0.095,,0.05,,0.44299999999999995,0.035,0.02
276,4.211898400000001,0.411995,0.095316,0.127755,0.13456500000000002,0.0399755,1529.0,1581.0,13.1451639,,13836.545875100002,112.5,1.0,1.0,1.0,17.819000000000003,,,0.141,,0.05,,0.44299999999999995,0.036000000000000004,0.02
277,3.4946809,0.44004,0.076704,0.04881,0.068354,0.038826599999999996,1519.0,1581.0,11.0124858,,13514.4772118,111.2,1.0,1.0,1.0,16.17,,,0.09300000000000001,,0.05,,0.484,0.039,0.02
278,,0.478915,0.10434,0.12417,0.14993800000000002,0.0419573,1558.0,1570.0,9.337792599999998,,12409.341117599999,117.4,1.0,1.0,1.0,13.96,,,,,0.12300000000000001,,0.461,0.038,0.02
279,2.5825472,0.45510500000000004,0.12013199999999999,0.170085,0.12053,0.038826599999999996,1546.0,1591.0,10.4272147,,13051.959361399999,109.5,1.0,1.0,1.0,14.517000000000001,,,0.094,,0.05,,0.49,0.035,0.02
280,4.2061637,0.47696000000000005,0.103776,0.11889000000000001,0.148602,0.040119199999999994,1549.0,1628.0,18.2254931,,14541.048824599999,112.9,1.0,1.0,1.0,27.723000000000003,,,0.094,,0.654,,,0.035,0.02
281,3.1239415,0.46629,0.133104,0.181425,0.15726199999999999,0.0410959,1570.0,1603.0,12.3996002,,13592.571428600002,115.0,1.0,1.0,1.0,17.232,,,0.142,,0.05,,0.501,0.037000000000000005,0.02
282,,0.47216499999999995,0.12125999999999999,0.1675804,0.186377,0.04020580000000001,1593.0,1599.0,15.5116207,,12729.297820799999,111.9,1.0,1.0,1.0,22.173000000000002,,,0.142,,0.05,,0.511,0.037000000000000005,0.02
283,3.3424479,0.4944,0.10941600000000001,0.1869808,0.183121,0.0419573,1566.0,1609.0,10.8737386,,13992.7827897,117.8,1.0,1.0,1.0,18.137999999999998,,,,,0.139,,0.46299999999999997,0.037000000000000005,0.02
284,,0.430675,0.084036,0.15792079999999997,0.11170699999999999,0.0379945,1559.0,1585.0,11.749466499999999,,12847.9740681,107.1,1.0,1.0,1.0,16.211,,,0.09300000000000001,,0.05,,0.467,0.037000000000000005,0.02
285,,0.504035,0.125772,0.20726660000000002,0.179926,0.042101099999999995,1557.0,1585.0,15.8665468,,12540.9836066,117.1,1.0,1.0,1.0,24.505,,,0.095,,0.05,,0.5479999999999999,0.035,0.02
286,3.2714552,0.492885,0.11449200000000001,0.183401,0.123043,0.041239599999999994,1522.0,1588.0,12.429703,,13162.1890547,115.6,1.0,1.0,1.0,18.831,,,0.096,,0.05,,0.537,0.036000000000000004,0.02
287,2.8722555,0.42340500000000003,0.117876,0.14715920000000002,0.160396,0.041152999999999995,1611.0,1589.0,15.1528953,,12841.8906395,111.5,1.0,1.0,1.0,23.769000000000002,,,0.051,,0.05,,0.452,0.084,0.02
288,2.8297456000000003,0.467305,0.0987,0.1664632,0.14003,0.0415556,1570.0,1608.0,11.3047725,,13602.3668639,114.9,1.0,1.0,1.0,16.976,,,0.10400000000000001,,0.05,,0.509,0.069,0.02
289,3.5225486000000004,0.43761000000000005,0.0846,0.1349156,0.12248800000000001,0.0393729,1577.0,1596.0,11.935706699999999,,14083.333333300001,110.6,1.0,1.0,1.0,18.812,,,0.237,,0.601,,,0.09,0.02
290,2.9196217,0.456265,0.137052,0.19958879999999998,0.202826,0.0408656,1581.0,1587.0,17.1116883,,14025.655976700002,115.7,1.0,1.0,1.0,24.156,,,0.175,,0.05,,0.48700000000000004,0.036000000000000004,0.02
291,2.886148,0.455135,0.080652,0.0980802,0.156658,0.041124400000000005,1588.0,1584.0,13.096027000000001,,14221.359223299998,115.1,1.0,1.0,1.0,17.214000000000002,,,0.057,,0.05,,0.5,0.046,0.02
292,2.9876012999999997,0.506505,0.099828,0.146174,0.174216,0.0404352,1601.0,1583.0,14.245927599999998,,13250.814332200001,112.8,1.0,1.0,1.0,20.989,,,0.222,,0.05,,0.5579999999999999,,0.02
293,2.9638009,0.452755,0.10998,0.139104,0.140276,0.040579000000000004,1580.0,1587.0,8.5701493,,13545.662847799998,114.2,1.0,1.0,1.0,12.76,,,0.162,,0.05,,0.49,0.049,0.02
294,3.7294538,0.338165,0.088548,0.0474704,0.048766000000000004,0.0369893,1542.0,1590.0,12.0159613,,14014.591594,105.1,1.0,1.0,1.0,16.562,,,0.11900000000000001,,0.05,,0.35600000000000004,0.049,0.02
295,2.8588957,0.5181,0.11844,0.1420124,0.157716,0.0424171,1594.0,1593.0,14.599921799999999,,13936.1344538,117.7,1.0,1.0,1.0,20.74,,,0.177,,0.05,,0.569,0.046,0.02
296,4.0,0.490285,0.137052,0.19874460000000002,0.162254,0.0414404,1581.0,1586.0,14.8588644,,13947.0,115.8,1.0,1.0,1.0,21.372,,,0.057,,0.05,,0.529,0.034,0.02
297,2.7094017000000004,0.46210500000000004,0.129156,0.19069260000000002,0.172872,0.040980699999999995,1600.0,1599.0,12.1448613,,13573.024236000001,113.4,1.0,1.0,1.0,16.544,,,0.267,,0.05,,0.496,0.037000000000000005,0.02
298,2.7111597,0.5449350000000001,0.128028,0.20336179999999998,0.20065,0.042014499999999996,1600.0,1596.0,11.2523846,,13877.3697694,116.0,1.0,1.0,1.0,16.516,,,0.233,,0.05,,0.598,0.035,0.02
299,3.8756802,0.3976,0.09587999999999999,0.1258452,0.084162,0.03854,1578.0,1595.0,12.643667800000001,,13938.9645777,107.8,1.0,1.0,1.0,17.083,,,0.106,,0.05,,0.425,0.048,0.02
300,3.8617731,0.53283,0.15792,0.21699259999999998,0.244058,0.0415556,1592.0,1644.0,11.4312766,,14106.2537225,116.8,1.0,1.0,1.0,17.909000000000002,,,0.373,,0.05,,0.5770000000000001,0.051,0.02
301,3.8406091,0.48898500000000006,0.147204,0.1861724,0.169722,0.040837,1586.0,1607.0,11.02009,,13762.2718053,113.9,1.0,1.0,1.0,18.375999999999998,,,0.17800000000000002,,0.05,,0.526,0.028999999999999998,0.02
302,3.8341288999999996,0.355015,0.079524,0.08698260000000001,0.112658,0.0391426,1549.0,1608.0,10.712766,,13962.2282609,112.2,1.0,1.0,1.0,15.105,,,0.10300000000000001,,0.05,,0.377,0.032,0.02
