t вып-обр,t обработка,t под током,t продувка,ПСН гр.,чист расход C,чист расход Cr,чист расход Mn,чист расход Si,чист расход V,температура первая,Ar (интенс.),эл. энергия (интенс.),расход газ Ar,сыпуч известь РП,сыпуч  шпат плав.,ферспл CaC2,ферспл  Mn5Si65Al0.5,ферспл SiMn18,химсталь первый Al_1,химсталь первый Mn_1,химсталь первый Si_1,химсталь первый V_1,химсталь последний Al,химсталь последний Ca,химсталь последний Mn,химсталь последний Si,химсталь последний V,химшлак первый Al2O3_1,химшлак первый CaO_1,химшлак первый FeO_1,химшлак первый MgO_1,химшлак первый MnO_1,химшлак первый R_1,химшлак первый SiO2_1,химшлак последний Al2O3,химшлак последний CaO,химшлак последний FeO,химшлак последний MgO,химшлак последний MnO,химшлак последний R,химшлак последний SiO2
17.0,48.533333299999995,20.5,48.533333299999995,2.9896507999999997,0.412605,0.09111699999999999,0.11114500000000001,0.11035,0.038892699999999995,1567.0,12.9801846,12386.3414634,20.706999999999997,0.057,0.054000000000000006,0.02,0.125,0.165,0.002,0.6920000000000001,0.48,0.002,0.004,0.0002,0.792,0.5710000000000001,0.036000000000000004,5.0,57.9,0.5,13.4,0.1,2.5,22.8,5.5,57.6,0.8,8.5,0.08,2.5,22.9
21.0,50.0166667,18.8333333,50.0166667,2.9896507999999997,0.38627,0.108446,0.090914,0.12053,0.0387777,1559.0,10.055553699999999,12533.0973451,16.371,0.0,0.038,0.02,0.14800000000000002,0.134,0.002,0.7090000000000001,0.461,0.002,0.004,0.0003,0.79,0.569,0.036000000000000004,5.5,54.6,0.6,11.3,0.1,2.6,21.0,5.8,46.8,0.5,7.1,0.08,2.4,19.2
27.0,48.8666667,18.8333333,48.8666667,2.9896507999999997,0.47768999999999995,0.120744,0.13283699999999998,0.13824,0.039953699999999995,1561.0,10.114930000000001,12781.5929204,16.448,0.055999999999999994,0.038,0.02,0.159,0.19699999999999998,0.002,0.672,0.45399999999999996,0.002,0.003,0.0004,0.7829999999999999,0.5670000000000001,0.036000000000000004,5.3,53.4,0.8,12.9,0.13,2.2,24.0,5.1,51.3,0.6,8.5,0.09,2.3,22.9
31.0,49.533333299999995,17.1,49.533333299999995,2.539545,0.456545,0.098384,0.11832100000000001,0.137935,0.0393804,1560.0,6.8107776,13533.333333300001,11.094000000000001,0.08,0.065,0.02,0.16399999999999998,0.175,0.002,0.684,0.456,0.002,0.003,0.0003,0.785,0.565,0.036000000000000004,5.2,54.9,0.4,11.3,0.11,2.3,24.1,5.0,56.0,0.4,13.2,0.13,2.3,25.3
27.0,52.5166667,20.9833333,52.5166667,2.9896507999999997,0.428555,0.114595,0.14594300000000002,0.134225,0.03894980000000001,1555.0,13.790734,12661.477363,24.061,0.08,0.038,0.02,0.14800000000000002,0.217,0.002,0.655,0.457,0.002,0.003,0.0002,0.7829999999999999,0.557,0.036000000000000004,4.5,48.2,0.5,10.7,0.13,2.1,22.4,4.9,55.5,0.4,12.4,0.14,2.3,25.5
37.0,47.1833333,15.666666699999999,47.1833333,2.9896507999999997,0.416555,0.070993,0.048188,0.096005,0.038892699999999995,1570.0,10.4689434,12944.6808511,16.349,0.081,0.038,0.02,0.127,0.07,0.002,0.74,0.486,0.002,0.003,0.0002,0.778,0.565,0.036000000000000004,5.6,57.4,0.6,12.0,0.14,2.6,22.0,6.8,55.9,0.5,8.5,0.09,2.7,21.0
31.0,44.533333299999995,17.0166667,44.533333299999995,2.7884371,0.44623500000000005,0.089999,0.10402,0.11651500000000001,0.039294699999999995,1579.0,12.0300898,13811.165524000002,17.858,0.13,0.081,0.02,0.13699999999999998,0.154,0.002,0.6970000000000001,0.48,0.003,0.003,0.0003,0.7909999999999999,0.5660000000000001,0.037000000000000005,4.4,57.1,0.3,10.6,0.14,2.2,25.5,5.1,55.3,0.4,12.9,0.12,2.2,24.9
32.0,45.3833333,17.216666699999998,45.3833333,2.0,0.45338999999999996,0.08943999999999999,0.115604,0.10286,0.042936199999999994,1581.0,7.701726,13364.9564376,11.651,0.079,0.08,0.02,0.11199999999999999,0.172,0.001,0.684,0.47600000000000003,0.002,0.003,0.0003,0.7859999999999999,0.569,0.036000000000000004,4.9,50.8,0.7,11.1,0.18,2.3,21.7,4.9,56.3,0.5,12.9,0.13,2.2,25.9
41.0,44.533333299999995,20.3666667,44.533333299999995,3.4,0.442205,0.119067,0.0988,0.11918499999999999,0.0377696,1577.0,8.9959581,13545.662847799998,13.354000000000001,0.057,0.038,0.02,0.14300000000000002,0.146,0.002,0.708,0.46399999999999997,0.002,0.003,0.0002,0.7979999999999999,0.5660000000000001,0.037000000000000005,5.2,50.1,0.6,18.0,0.22,2.0,24.8,4.5,54.6,0.5,10.9,0.16,2.2,25.0
31.0,51.2,22.9,51.2,2.9283422000000003,0.496885,0.154843,0.085634,0.057695,0.0386828,1558.0,8.9180672,13074.2358079,14.15,0.128,0.067,0.0,0.055,0.128,0.002,0.7020000000000001,0.498,0.003,0.003,0.0004,0.779,0.545,0.037000000000000005,4.3,45.6,1.0,12.0,0.18,2.1,21.8,4.6,46.7,0.6,5.2,0.09,2.2,21.5
39.0,41.533333299999995,22.3166667,41.533333299999995,3.1283255000000003,0.46324499999999996,0.13797,0.151229,0.072035,0.0393395,1554.0,6.6604334000000005,13566.542195700002,9.221,0.0,0.079,0.02,0.052000000000000005,0.22699999999999998,0.002,0.667,0.49700000000000005,0.002,0.004,0.0003,0.8,0.575,0.037000000000000005,4.7,52.5,0.5,7.0,0.1,2.6,20.4,6.3,56.8,0.4,3.8,0.06,2.7,21.1
30.0,51.3666667,23.2,51.3666667,3.0790782,0.4221265,0.12495999999999999,0.087604,0.088615,0.040053,1534.0,11.1574261,13256.8965517,19.073,0.0,0.081,0.02,0.10099999999999999,0.13,0.002,0.7120000000000001,0.48,0.003,0.003,0.0006,0.7879999999999999,0.555,0.037000000000000005,5.2,54.2,0.4,8.0,0.16,2.6,20.9,6.0,56.2,0.5,7.3,0.13,2.3,24.5
40.0,47.9833333,21.75,47.9833333,3.3523475,0.5062948,0.153928,0.144608,0.10214,0.0394539,1550.0,10.2723168,12573.7931034,16.43,0.0,0.1,0.02,0.1,0.21600000000000003,0.002,0.6559999999999999,0.457,0.002,0.003,0.0002,0.7829999999999999,0.55,0.035,3.7,73.1,0.5,7.0,0.18,4.3,17.1,4.7,55.5,0.6,11.9,0.16,2.1,26.2
46.0,40.1833333,20.466666699999998,40.1833333,3.475,0.25437,0.098832,0.016327,0.055,0.0371981,1521.0,8.4900871,13623.127035799998,11.372,0.0,0.094,0.0,0.077,0.023,0.002,0.7709999999999999,0.514,0.003,0.004,0.0003,0.7859999999999999,0.5670000000000001,0.036000000000000004,5.0,57.4,0.4,9.7,0.19,2.6,22.1,6.5,59.4,0.3,8.0,0.09,2.6,22.9
41.0,44.1833333,17.6666667,44.1833333,3.5779001000000004,0.35170999999999997,0.109056,0.051293,0.086855,0.0389969,1532.0,7.2434553,14233.584905700001,10.668,0.0,0.07,0.0,0.11199999999999999,0.075,0.002,0.746,0.48100000000000004,0.003,0.003,0.0003,0.782,0.563,0.036000000000000004,4.8,50.8,0.7,8.7,0.16,2.5,20.3,4.9,61.7,0.6,3.7,0.1,2.4,25.4
38.0,46.533333299999995,19.0,46.533333299999995,2.5090979,0.45631499999999997,0.11530399999999999,0.077337,0.070845,0.0391398,1562.0,12.3513455,12309.4736842,19.124000000000002,0.0,0.14,0.0,0.078,0.115,0.002,0.7170000000000001,0.489,0.002,0.003,0.0002,0.7859999999999999,0.5710000000000001,0.036000000000000004,4.3,62.2,0.5,5.9,0.16,2.9,21.5,5.1,63.4,0.2,3.2,0.05,2.8,21.4
38.0,41.0,16.1833333,41.0,3.1033242999999997,0.46879499999999996,0.117576,0.105201,0.141285,0.0398533,1554.0,10.4721951,12891.040164799999,14.312000000000001,0.047,0.071,0.0,0.174,0.155,0.002,0.6940000000000001,0.43700000000000006,0.002,0.004,0.0003,0.785,0.56,0.035,5.0,47.7,0.2,6.7,0.13,2.5,19.1,6.1,57.6,0.5,6.6,0.11,2.3,24.7
37.0,42.0,16.4833333,42.0,3.4053156,0.2940738,0.11871199999999998,0.026608,0.073435,0.0393395,1543.0,15.5514286,13479.0697674,21.772,0.0,0.071,0.0,0.10099999999999999,0.038,0.003,0.755,0.479,0.003,0.004,0.0003,0.782,0.552,0.036000000000000004,5.0,58.9,0.7,8.6,0.19,2.7,21.8,5.9,61.2,0.3,5.9,0.07,2.8,21.7
37.0,53.533333299999995,24.1833333,53.533333299999995,2.6950786,0.45552,0.148816,0.18168399999999998,0.171565,0.0384831,1562.0,11.4767595,12447.4155755,20.384,0.10300000000000001,0.046,0.02,0.191,0.27,0.001,0.624,0.42100000000000004,0.002,0.003,0.0003,0.7879999999999999,0.574,0.036000000000000004,5.1,51.1,0.9,13.8,0.3,2.1,24.2,4.5,56.0,0.5,11.9,0.15,2.2,26.0
61.0,41.716666700000005,22.2,41.716666700000005,3.5148964,0.5150399999999999,0.144272,0.190821,0.19831500000000002,0.0395392,1553.0,9.4530563,12948.6486486,13.145,0.21600000000000003,0.036000000000000004,0.02,0.228,0.28300000000000003,0.001,0.613,0.40299999999999997,0.002,0.003,0.0004,0.7909999999999999,0.57,0.036000000000000004,4.3,50.7,2.1,11.7,0.8,2.0,24.9,4.1,51.6,0.5,8.9,0.2,2.1,25.1
58.0,41.8666667,22.9,41.8666667,3.5362318999999998,0.48673,0.151088,0.170955,0.13185,0.03942469999999999,1550.0,6.5658439,13603.4934498,9.163,0.091,0.049,0.02,0.135,0.255,0.001,0.632,0.431,0.002,0.003,0.0001,0.7829999999999999,0.5660000000000001,0.037000000000000005,4.7,55.2,0.7,7.1,0.13,2.5,22.1,5.3,52.0,0.4,3.0,0.06,2.8,18.8
58.0,43.5166667,19.85,43.5166667,2.0,0.44952,0.121552,0.171599,0.16244,0.0396392,1575.0,8.1065492,12278.085642299999,11.759,0.07200000000000001,0.06,0.02,0.18100000000000002,0.255,0.002,0.635,0.429,0.002,0.003,0.0002,0.787,0.5760000000000001,0.037000000000000005,4.7,53.6,0.4,10.5,0.22,2.2,24.1,5.4,58.2,0.2,7.7,0.08,2.2,26.2
20.0,45.2333333,19.716666699999998,45.216666700000005,2.704908,0.44364499999999996,0.128936,0.15452,0.134375,0.03881830000000001,1579.0,9.4279396,13018.4277261,14.21,0.051,0.08,0.02,0.145,0.23,0.001,0.644,0.44299999999999995,0.002,0.003,0.0002,0.7809999999999999,0.575,0.036000000000000004,4.2,49.5,1.2,11.4,0.21,2.2,22.5,4.7,50.5,0.5,8.2,0.07,2.3,21.6
16.0,42.033333299999995,12.85,42.033333299999995,1.3701068,0.44710500000000003,0.109624,0.123653,0.140585,0.038444599999999995,1621.0,10.295400500000001,11075.4863813,14.425,0.051,0.061,0.02,0.166,0.183,0.002,0.6759999999999999,0.445,0.002,0.003,0.0003,0.785,0.575,0.036000000000000004,4.3,48.5,0.4,10.6,0.13,2.3,20.8,5.0,50.2,0.6,10.3,0.08,2.3,21.7
22.0,43.05,22.4833333,43.05,2.0,0.468055,0.145976,0.180508,0.115705,0.0389908,1556.0,6.7449477,13564.714603400002,9.679,0.051,0.05,0.02,0.107,0.27,0.002,0.629,0.449,0.002,0.003,0.0002,0.7929999999999999,0.579,0.036000000000000004,4.6,59.0,0.8,8.3,0.22,2.6,22.4,5.4,53.1,0.4,3.8,0.07,2.7,19.9
22.0,41.716666700000005,23.8666667,41.716666700000005,2.8373373,0.443125,0.14484,0.16608499999999998,0.151145,0.039048,1601.0,7.524187700000001,12690.5027933,10.421,0.10099999999999999,0.048,0.02,0.166,0.247,0.002,0.639,0.439,0.002,0.003,0.0002,0.789,0.574,0.036000000000000004,5.0,55.8,0.6,9.5,0.12,2.5,22.1,5.1,58.1,0.4,10.1,0.11,2.3,25.5
24.0,52.033333299999995,25.8333333,52.033333299999995,3.5652174,0.472125,0.170968,0.21311599999999997,0.160865,0.0399686,1535.0,8.754361099999999,14420.903225799999,15.110999999999999,0.062,0.048,0.02,0.163,0.318,0.001,0.613,0.428,0.002,0.003,0.0003,0.792,0.5720000000000001,0.036000000000000004,4.6,60.1,0.7,9.0,0.16,2.6,23.0,4.8,50.3,0.6,7.0,0.11,2.4,21.0
32.0,49.033333299999995,22.2666667,49.033333299999995,2.9896507999999997,0.45624,0.13064,0.134051,0.13325,0.0391347,1590.0,10.6029912,12651.1976048,17.33,0.047,0.048,0.02,0.151,0.19899999999999998,0.002,0.667,0.444,0.002,0.003,0.0004,0.7859999999999999,0.5760000000000001,0.037000000000000005,4.1,58.6,0.5,10.9,0.13,2.6,22.8,4.9,59.9,0.7,7.8,0.08,2.6,22.9
26.0,54.033333299999995,20.8333333,54.033333299999995,2.0,0.40408499999999997,0.130072,0.099253,0.109375,0.0389908,1575.0,10.2586675,12718.08,18.477,0.042,0.059000000000000004,0.02,0.128,0.147,0.002,0.6940000000000001,0.466,0.002,0.003,0.0003,0.7809999999999999,0.5670000000000001,0.036000000000000004,4.4,60.3,0.5,11.8,0.16,2.7,22.4,5.3,61.3,0.4,6.2,0.07,2.6,23.3
44.0,42.4833333,24.4833333,42.4833333,3.5611038,0.463315,0.143704,0.14261400000000002,0.132735,0.0391061,1535.0,8.892616699999998,13446.6984343,12.546,0.052000000000000005,0.059000000000000004,0.02,0.147,0.212,0.002,0.67,0.45,0.002,0.003,0.0002,0.794,0.5710000000000001,0.036000000000000004,4.6,62.0,0.2,8.6,0.18,2.7,22.8,4.9,62.2,0.7,3.9,0.08,2.4,25.6
43.0,55.8833333,19.1666667,55.8833333,2.9896507999999997,0.43005,0.139728,0.16080899999999998,0.15115499999999998,0.039048,1564.0,9.1980913,11998.9565217,17.134,0.052000000000000005,0.04,0.02,0.168,0.239,0.001,0.6409999999999999,0.433,0.002,0.003,0.0007,0.784,0.563,0.036000000000000004,4.5,54.7,0.4,9.5,0.19,2.4,23.1,4.6,56.9,0.7,10.9,0.14,2.3,26.1
61.0,43.0,17.4333333,43.0,2.9896507999999997,0.460535,0.1562,0.176903,0.16376,0.0397095,1551.0,10.515234399999999,12565.583174,14.955,0.051,0.037000000000000005,0.02,0.18100000000000002,0.263,0.002,0.631,0.425,0.002,0.003,0.0002,0.784,0.573,0.036000000000000004,4.4,57.5,0.2,12.0,0.22,2.2,25.8,4.9,54.9,1.0,10.0,0.15,2.3,27.0
60.0,49.5166667,18.7,49.5166667,2.9896507999999997,0.40576999999999996,0.11473599999999999,0.12358800000000002,0.10617,0.038904900000000006,1560.0,10.6002043,12166.8449198,17.296,0.042,0.038,0.02,0.114,0.184,0.002,0.674,0.457,0.002,0.004,0.0002,0.787,0.557,0.036000000000000004,7.1,53.5,0.5,11.3,0.22,2.4,22.1,10.3,53.8,0.6,10.5,0.08,2.5,21.2
38.0,45.2,24.1666667,45.2,2.2318356,0.363925,0.102808,0.08491900000000001,0.11771500000000001,0.0387324,1538.0,12.245348199999999,11812.9655172,18.317,0.037000000000000005,0.051,0.02,0.146,0.125,0.001,0.7070000000000001,0.461,0.002,0.003,0.0004,0.785,0.5760000000000001,0.037000000000000005,6.0,55.7,0.6,14.3,0.25,2.4,22.7,5.5,49.3,0.5,9.8,0.19,2.5,19.9
40.0,42.3666667,18.0166667,42.3666667,2.9896507999999997,0.38005500000000003,0.102808,0.055691,0.107795,0.0388469,1546.0,8.3778634,11928.9546716,11.48,0.0,0.038,0.02,0.142,0.081,0.002,0.733,0.469,0.002,0.004,0.0005,0.7859999999999999,0.575,0.037000000000000005,4.7,60.4,0.8,10.6,0.27,2.7,22.1,5.2,59.2,0.5,6.5,0.07,2.4,24.4
44.0,43.35,14.5,43.35,2.9896507999999997,0.446615,0.124392,0.140812,0.109795,0.0385885,1563.0,8.302816900000002,11772.4137931,11.79,0.053,0.049,0.02,0.113,0.21,0.002,0.6559999999999999,0.45799999999999996,0.002,0.003,0.0002,0.784,0.564,0.036000000000000004,4.3,56.0,0.3,12.0,0.16,2.3,24.6,4.9,56.6,0.5,11.3,0.08,2.3,25.9
37.0,44.5166667,17.15,44.5166667,2.9896507999999997,0.41113999999999995,0.076112,0.09108200000000001,0.12850999999999999,0.0396236,1565.0,9.9582928,11611.661807600001,14.777000000000001,0.0,0.047,0.02,0.16,0.134,0.002,0.705,0.462,0.002,0.003,0.0003,0.792,0.5770000000000001,0.037000000000000005,4.8,56.2,0.5,12.6,0.23,2.4,23.8,5.5,55.8,0.7,11.8,0.09,2.3,25.1
36.0,44.2,19.5166667,44.2,2.9896507999999997,0.412925,0.11530399999999999,0.063488,0.13355,0.0384732,1551.0,8.1540173,11722.288642200001,11.812000000000001,0.07400000000000001,0.049,0.02,0.17800000000000002,0.092,0.002,0.7290000000000001,0.44799999999999995,0.002,0.004,0.0004,0.784,0.57,0.037000000000000005,6.1,56.8,0.9,15.3,0.24,2.7,21.4,7.8,57.4,0.7,8.5,0.08,2.8,20.1
35.0,49.533333299999995,18.466666699999998,49.533333299999995,2.9896507999999997,0.44733500000000004,0.126664,0.154123,0.146845,0.039249900000000004,1561.0,11.5667564,11956.6787004,19.098,0.043,0.039,0.02,0.16399999999999998,0.22899999999999998,0.002,0.654,0.433,0.002,0.003,0.0004,0.797,0.5710000000000001,0.037000000000000005,4.5,52.6,0.8,13.4,0.23,2.2,23.6,4.6,50.1,0.7,10.2,0.16,2.3,22.7
39.0,47.3333333,20.5166667,47.3333333,2.7561423,0.41986,0.121552,0.100467,0.10438499999999999,0.0388469,1534.0,7.891489,12256.3769293,12.234000000000002,0.0,0.038,0.02,0.12,0.149,0.003,0.706,0.48,0.002,0.003,0.0002,0.784,0.563,0.036000000000000004,4.4,59.5,0.7,10.3,0.2,2.7,22.1,4.4,49.8,0.5,6.7,0.12,2.6,19.5
39.0,46.1833333,18.5833333,46.1833333,2.7694558,0.42851000000000006,0.134048,0.10660399999999999,0.109779,0.0390194,1539.0,8.9507257,12401.4349776,13.533,0.0,0.038,0.02,0.12300000000000001,0.16399999999999998,0.001,0.682,0.46299999999999997,0.002,0.003,0.0004,0.797,0.591,0.037000000000000005,4.8,56.4,0.5,10.4,0.22,2.6,21.5,5.0,53.5,0.4,7.2,0.1,2.5,21.8
37.0,46.3833333,14.35,46.3833333,2.9896507999999997,0.379825,0.128936,0.07725,0.143697,0.0397125,1579.0,14.9355858,11176.3066202,22.839000000000002,0.0,0.037000000000000005,0.02,0.18600000000000003,0.11699999999999999,0.002,0.722,0.43700000000000006,0.002,0.004,0.0005,0.789,0.565,0.037000000000000005,4.7,56.7,0.4,9.0,0.14,2.8,20.5,4.6,52.3,0.5,7.4,0.13,2.6,19.9
36.0,51.55,18.6833333,51.55,2.9896507999999997,0.382845,0.085768,0.068348,0.08246,0.0380519,1590.0,6.821863700000001,11378.0553078,11.51,0.0,0.085,0.02,0.09699999999999999,0.105,0.002,0.728,0.493,0.003,0.004,0.0006,0.79,0.5660000000000001,0.036000000000000004,4.5,60.8,0.5,8.6,0.16,2.9,21.1,6.1,58.0,0.6,8.2,0.09,2.7,21.7
38.0,51.8833333,16.5166667,51.8833333,2.9896507999999997,0.420675,0.09372,0.093776,0.11506400000000001,0.039057800000000004,1588.0,13.082813999999999,12525.5297679,22.626,0.0,0.048,0.02,0.136,0.14400000000000002,0.002,0.703,0.46,0.002,0.004,0.0004,0.7859999999999999,0.5660000000000001,0.037000000000000005,4.8,57.6,0.6,13.5,0.17,2.6,22.2,4.9,58.1,0.3,10.0,0.09,2.3,25.3
53.0,40.0166667,15.65,40.0166667,2.6252927,0.3276,0.06816,0.06967999999999999,0.085462,0.0388853,1564.0,7.5201166,12586.581469600002,10.031,0.0,0.071,0.0,0.10099999999999999,0.107,0.002,0.727,0.48700000000000004,0.003,0.004,0.0003,0.782,0.552,0.036000000000000004,4.1,54.4,0.4,10.4,0.17,2.8,19.4,5.5,60.5,0.6,5.7,0.1,2.7,22.4
31.0,43.8833333,21.1833333,43.8833333,2.9612315,0.33523179999999997,0.059072,0.053898,0.089167,0.038166399999999996,1574.0,6.0893764,12992.289535799999,8.789,0.053,0.071,0.02,0.113,0.08199999999999999,0.002,0.746,0.489,0.003,0.003,0.0002,0.795,0.563,0.037000000000000005,4.9,59.6,0.3,10.7,0.16,2.7,22.3,5.7,56.5,1.0,6.0,0.12,2.5,22.5
31.0,41.3333333,19.6833333,41.3333333,3.0264106,0.31033,0.07043200000000001,0.050974,0.10094700000000001,0.039057800000000004,1556.0,11.0341818,13104.487722299998,15.172,0.0,0.107,0.0,0.132,0.077,0.002,0.738,0.466,0.003,0.004,0.0003,0.779,0.5529999999999999,0.036000000000000004,4.3,62.3,0.8,9.5,0.16,3.0,20.9,5.6,62.7,0.4,4.4,0.07,2.7,23.1
26.0,45.85,10.316666699999999,45.85,1.825046,0.46535,0.076112,0.13763599999999998,0.149302,0.037908,1587.0,7.8,11358.319870799998,11.921,0.059000000000000004,0.0,0.02,0.17,0.212,0.002,0.6659999999999999,0.425,0.002,0.003,0.0003,0.7909999999999999,0.561,0.036000000000000004,5.0,50.7,0.7,14.4,0.29,2.3,22.1,5.8,56.3,0.2,11.8,0.1,2.2,25.4
36.0,40.8666667,26.366666700000003,40.8666667,3.3104544999999996,0.33813000000000004,0.07270399999999999,0.070738,0.105583,0.038856699999999994,1573.0,18.0095432,12326.9279393,24.533,0.03,0.10800000000000001,0.0,0.131,0.10800000000000001,0.003,0.731,0.48,0.003,0.004,0.0003,0.7859999999999999,0.556,0.036000000000000004,4.6,62.4,0.5,7.2,0.1,2.8,22.1,5.3,63.0,0.9,3.9,0.08,2.8,21.6
24.0,42.05,15.983333300000002,42.05,2.9896507999999997,0.5121846,0.135752,0.21435,0.177137,0.041042699999999994,1575.0,9.323462699999999,11862.356621500001,13.014000000000001,0.05,0.044000000000000004,0.02,0.18100000000000002,0.332,0.001,0.604,0.41600000000000004,0.002,0.003,0.0003,0.7909999999999999,0.575,0.037000000000000005,4.6,49.5,0.5,8.9,0.12,2.3,21.2,5.4,57.5,0.5,9.5,0.09,2.3,25.1
15.0,40.8666667,13.666666699999999,40.8666667,2.0,0.48623710000000003,0.16301600000000002,0.168576,0.14238599999999998,0.039461,1587.0,7.5111565,11831.707317100001,10.211,0.039,0.036000000000000004,0.02,0.147,0.261,0.002,0.648,0.44,0.002,0.003,0.0003,0.794,0.5770000000000001,0.036000000000000004,4.8,56.9,0.4,13.4,0.15,2.3,24.5,5.4,45.0,0.2,8.4,0.06,2.4,18.8
17.0,41.0,16.466666699999998,41.0,2.8734004,0.3831345,0.089176,0.074798,0.087495,0.0400073,1560.0,7.0046341,12119.028340100002,9.573,0.0,0.076,0.0,0.102,0.115,0.002,0.7170000000000001,0.47200000000000003,0.002,0.003,0.0002,0.787,0.563,0.037000000000000005,4.8,59.8,0.3,9.4,0.09,2.8,21.3,4.8,60.8,0.4,3.4,0.07,2.5,24.8
23.0,41.3666667,13.016666699999998,41.3666667,2.5159352999999998,0.46010200000000007,0.122688,0.13078,0.124982,0.039604900000000005,1565.0,8.2624496,12371.8309859,11.392999999999999,0.0,0.038,0.02,0.136,0.20199999999999999,0.002,0.672,0.445,0.002,0.003,0.0003,0.789,0.5589999999999999,0.037000000000000005,5.0,57.3,0.4,10.4,0.16,2.5,22.7,5.2,51.5,0.3,5.4,0.07,2.4,21.6
24.0,47.5166667,18.0,47.5166667,2.3418803,0.460895,0.14484,0.132574,0.149929,0.0408701,1562.0,9.5726412,12763.3333333,15.162,0.0,0.07100000000000001,0.0,0.17300000000000001,0.204,0.002,0.6809999999999999,0.446,0.002,0.003,0.0004,0.7929999999999999,0.573,0.036000000000000004,5.0,55.6,0.3,10.6,0.15,2.6,21.2,4.4,55.3,1.0,7.7,0.1,2.1,27.0
27.0,44.2,15.066666699999999,44.2,3.0,0.42954,0.131776,0.124722,0.138567,0.0393457,1591.0,11.4847752,12803.0973451,16.889,0.073,0.028999999999999998,0.02,0.159,0.192,0.003,0.69,0.442,0.002,0.004,0.0006,0.7959999999999999,0.561,0.037000000000000005,4.8,53.6,1.0,13.5,0.25,2.6,21.0,4.6,56.8,0.4,8.2,0.12,2.1,26.5
25.0,47.5,16.2,47.5,2.6954839,0.416105,0.131208,0.13838599999999998,0.15479300000000001,0.038569599999999996,1594.0,12.24,11970.3703704,18.836,0.062,0.027000000000000003,0.02,0.17800000000000002,0.213,0.002,0.675,0.44,0.003,0.004,0.0006,0.794,0.564,0.036000000000000004,4.1,56.1,0.5,12.1,0.16,2.7,21.1,4.8,47.8,0.4,10.7,0.09,2.5,18.9
26.0,50.5,16.3166667,50.5,2.5414602000000004,0.44813000000000003,0.101104,0.08912,0.134976,0.0396336,1584.0,16.876751300000002,12285.5975485,27.706,0.053,0.0,0.02,0.168,0.136,0.002,0.722,0.45399999999999996,0.002,0.004,0.0011,0.802,0.583,0.035,4.9,59.3,0.4,11.0,0.12,2.7,22.1,6.0,61.3,0.5,7.1,0.08,2.7,22.6
33.0,47.5166667,18.3333333,47.5166667,3.0,0.426205,0.12212,0.141682,0.130549,0.0413019,1586.0,15.9461943,12184.3636364,25.256999999999998,0.054000000000000006,0.031,0.02,0.14,0.21899999999999997,0.002,0.674,0.442,0.002,0.004,0.0014,0.795,0.556,0.037000000000000005,5.0,60.1,0.4,10.2,0.12,2.7,22.4,6.2,57.8,0.5,9.7,0.1,2.6,22.3
38.0,43.3666667,19.55,43.3666667,2.7928803,0.5126149999999999,0.13915999999999998,0.129667,0.13155899999999998,0.0419663,1574.0,9.292711599999999,12082.8644501,13.175,0.057,0.0,0.02,0.147,0.2,0.001,0.6729999999999999,0.439,0.002,0.004,0.0003,0.7879999999999999,0.562,0.037000000000000005,5.2,59.4,0.4,9.1,0.12,2.8,21.4,4.8,56.1,0.5,8.0,0.12,2.2,26.0
52.0,48.3833333,23.033333300000002,48.3833333,3.6034555,0.485885,0.138024,0.161733,0.16989300000000002,0.0409173,1586.0,9.3944434,12855.282199700001,14.183,0.24600000000000002,0.037000000000000005,0.02,0.198,0.249,0.002,0.644,0.425,0.002,0.005,0.006999999999999999,0.7909999999999999,0.569,0.036000000000000004,14.1,47.1,0.5,15.0,0.22,2.6,18.0,14.2,47.4,1.0,18.9,0.16,2.5,18.7
60.0,40.7,21.3666667,40.7,2.9896507999999997,0.43832,0.12041600000000001,0.148857,0.133208,0.0393175,1551.0,10.909850500000001,13498.595943799999,14.798,0.07400000000000001,0.035,0.02,0.146,0.23,0.002,0.657,0.45,0.002,0.004,0.0004,0.7979999999999999,0.5820000000000001,0.036000000000000004,4.7,55.0,0.3,13.6,0.21,2.3,24.4,5.9,54.7,1.0,10.8,0.13,2.4,22.4
56.0,40.0166667,18.3,40.0166667,2.9896507999999997,0.428295,0.136888,0.0862025,0.11066300000000001,0.0413462,1570.0,9.676238900000001,12455.737704899999,12.692,0.07400000000000001,0.034,0.02,0.13699999999999998,0.132,0.002,0.708,0.467,0.002,0.003,0.0004,0.7909999999999999,0.557,0.037000000000000005,5.1,54.6,1.0,10.0,0.19,2.7,20.5,5.4,58.4,0.7,6.1,0.09,2.6,22.9
19.0,44.85,19.033333300000002,44.85,2.9252949,0.43958500000000006,0.131208,0.11241849999999999,0.148367,0.0406028,1587.0,11.709699,12076.7075306,17.506,0.053,0.021,0.02,0.185,0.172,0.003,0.7040000000000001,0.452,0.003,0.004,0.0005,0.795,0.5770000000000001,0.036000000000000004,5.2,58.2,0.4,11.3,0.17,2.6,22.8,4.5,56.5,0.5,8.4,0.12,2.1,27.0
